,Store,Date,Year,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Week_Sales,Type,Size,timeDiff,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5
205,2,7/9/10,2010,82.59,2.642,210.7657317,8.099,FALSE,1847552.61,A,202307,525,NA,NA,NA,NA,NA
206,2,7/16/10,2010,85.32,2.623,210.7577954,8.099,FALSE,1856467.84,A,202307,532,NA,NA,NA,NA,NA
207,2,7/23/10,2010,87.66,2.608,210.8921319,8.099,FALSE,1886339.6,A,202307,539,NA,NA,NA,NA,NA
208,2,7/30/10,2010,83.49,2.64,211.0264684,8.099,FALSE,1745545.28,A,202307,546,NA,NA,NA,NA,NA
209,2,8/6/10,2010,89.53,2.627,211.1608049,8.099,FALSE,1837743.6,A,202307,553,NA,NA,NA,NA,NA
210,2,8/13/10,2010,89.05,2.692,211.2951413,8.099,FALSE,1838513.07,A,202307,560,NA,NA,NA,NA,NA
211,2,8/20/10,2010,88.7,2.664,211.2596586,8.099,FALSE,1688281.86,A,202307,567,NA,NA,NA,NA,NA
212,2,8/27/10,2010,87.12,2.619,211.2241759,8.099,FALSE,1797732.56,A,202307,574,NA,NA,NA,NA,NA
213,2,9/3/10,2010,81.83,2.577,211.1886931,8.099,FALSE,1933756.21,A,202307,581,NA,NA,NA,NA,NA
214,2,9/10/10,2010,79.09,2.565,211.1532104,8.099,TRUE,1929153.16,A,202307,588,NA,NA,NA,NA,NA
215,2,9/17/10,2010,82.05,2.582,211.1806415,8.099,FALSE,1953771.99,A,202307,595,NA,NA,NA,NA,NA
216,2,9/24/10,2010,81.79,2.624,211.2552578,8.099,FALSE,1790925.8,A,202307,602,NA,NA,NA,NA,NA
217,2,10/1/10,2010,69.24,2.603,211.3298742,8.163,FALSE,1866243,A,202307,609,NA,NA,NA,NA,NA
218,2,10/8/10,2010,63.19,2.633,211.4044906,8.163,FALSE,1853161.99,A,202307,616,NA,NA,NA,NA,NA
219,2,10/15/10,2010,65.8,2.72,211.4713286,8.163,FALSE,1785187.29,A,202307,623,NA,NA,NA,NA,NA
220,2,10/22/10,2010,68.5,2.725,211.5187208,8.163,FALSE,1743816.41,A,202307,630,NA,NA,NA,NA,NA
221,2,10/29/10,2010,66.24,2.716,211.5661131,8.163,FALSE,1680693.06,A,202307,637,NA,NA,NA,NA,NA
222,2,11/5/10,2010,57.85,2.689,211.6135053,8.163,FALSE,1876704.26,A,202307,644,NA,NA,NA,NA,NA
223,2,11/12/10,2010,59.69,2.728,211.6608975,8.163,FALSE,1812768.26,A,202307,651,NA,NA,NA,NA,NA
224,2,11/19/10,2010,50.81,2.771,211.5470304,8.163,FALSE,1844094.59,A,202307,658,NA,NA,NA,NA,NA
225,2,11/26/10,2010,62.98,2.735,211.4062867,8.163,TRUE,1821139.91,A,202307,665,NA,NA,NA,NA,NA
226,2,12/3/10,2010,49.33,2.708,211.265543,8.163,FALSE,1809119.7,A,202307,672,NA,NA,NA,NA,NA
227,2,12/10/10,2010,45.5,2.843,211.1247993,8.163,FALSE,1748000.65,A,202307,679,NA,NA,NA,NA,NA
228,2,12/17/10,2010,47.55,2.869,211.0645458,8.163,FALSE,1691439.52,A,202307,686,NA,NA,NA,NA,NA
229,2,12/24/10,2010,49.97,2.886,211.0646599,8.163,FALSE,1669299.78,A,202307,693,NA,NA,NA,NA,NA
230,2,12/31/10,2010,47.3,2.943,211.064774,8.163,TRUE,1650394.44,A,202307,700,NA,NA,NA,NA,NA
231,2,1/7/11,2011,44.69,2.976,211.0648881,8.028,FALSE,1837553.43,A,202307,34,NA,NA,NA,NA,NA
232,2,1/14/11,2011,33.02,2.983,211.1176713,8.028,FALSE,1743882.19,A,202307,41,NA,NA,NA,NA,NA
233,2,1/21/11,2011,41.4,3.016,211.4864691,8.028,FALSE,1834680.25,A,202307,48,NA,NA,NA,NA,NA
234,2,1/28/11,2011,42.83,3.01,211.8552668,8.028,FALSE,1769296.25,A,202307,55,NA,NA,NA,NA,NA
235,2,2/4/11,2011,38.25,2.989,212.2240646,8.028,FALSE,1959707.9,A,202307,62,NA,NA,NA,NA,NA
236,2,2/11/11,2011,33.19,3.022,212.5928624,8.028,TRUE,1920725.15,A,202307,69,NA,NA,NA,NA,NA
237,2,2/18/11,2011,57.83,3.045,212.9033115,8.028,FALSE,1902762.5,A,202307,76,NA,NA,NA,NA,NA
238,2,2/25/11,2011,60.8,3.065,213.190421,8.028,FALSE,2614202.3,A,202307,83,NA,NA,NA,NA,NA
239,2,3/4/11,2011,57.77,3.288,213.4775305,8.028,FALSE,1954952,A,202307,90,NA,NA,NA,NA,NA
240,2,3/11/11,2011,52.7,3.459,213.7646401,8.028,FALSE,2290549.32,A,202307,97,NA,NA,NA,NA,NA
241,2,3/18/11,2011,62.32,3.488,214.0156238,8.028,FALSE,2432736.52,A,202307,104,NA,NA,NA,NA,NA
242,2,3/25/11,2011,69.42,3.473,214.2521573,8.028,FALSE,3224369.8,A,202307,111,NA,NA,NA,NA,NA
243,2,4/1/11,2011,55.43,3.524,214.4886908,7.931,FALSE,1874226.52,A,202307,118,NA,NA,NA,NA,NA
244,2,4/8/11,2011,67,3.622,214.7252242,7.931,FALSE,1799520.14,A,202307,125,NA,NA,NA,NA,NA
245,2,4/15/11,2011,69.48,3.743,214.9420631,7.931,FALSE,1744725.48,A,202307,132,NA,NA,NA,NA,NA
246,2,4/22/11,2011,69.39,3.807,215.1096657,7.931,FALSE,1711769.11,A,202307,139,NA,NA,NA,NA,NA
247,2,4/29/11,2011,69.21,3.81,215.2772683,7.931,FALSE,1660906.14,A,202307,146,NA,NA,NA,NA,NA
248,2,5/6/11,2011,61.48,3.906,215.4448709,7.931,FALSE,1935299.94,A,202307,153,NA,NA,NA,NA,NA
249,2,5/13/11,2011,74.61,3.899,215.6124735,7.931,FALSE,2103322.68,A,202307,160,NA,NA,NA,NA,NA
250,2,5/20/11,2011,67.14,3.907,215.3834778,7.931,FALSE,2196688.46,A,202307,167,NA,NA,NA,NA,NA
251,2,5/27/11,2011,76.42,3.786,215.1544822,7.931,FALSE,1861802.7,A,202307,174,NA,NA,NA,NA,NA
252,2,6/3/11,2011,83.07,3.699,214.9254865,7.931,FALSE,1952555.66,A,202307,181,NA,NA,NA,NA,NA
253,2,6/10/11,2011,83.4,3.648,214.6964908,7.931,FALSE,1937628.26,A,202307,188,NA,NA,NA,NA,NA
254,2,6/17/11,2011,86.53,3.637,214.6513538,7.931,FALSE,1976082.13,A,202307,195,NA,NA,NA,NA,NA
255,2,6/24/11,2011,85.17,3.594,214.7441108,7.931,FALSE,1790439.16,A,202307,202,NA,NA,NA,NA,NA
256,2,7/1/11,2011,85.69,3.524,214.8368678,7.852,FALSE,1857480.84,A,202307,209,NA,NA,NA,NA,NA
257,2,7/8/11,2011,87.7,3.48,214.9296249,7.852,FALSE,2129035.91,A,202307,216,NA,NA,NA,NA,NA
258,2,7/15/11,2011,89.83,3.575,215.0134426,7.852,FALSE,1935869.1,A,202307,223,NA,NA,NA,NA,NA
259,2,7/22/11,2011,89.34,3.651,215.0749122,7.852,FALSE,1847344.45,A,202307,230,NA,NA,NA,NA,NA
260,2,7/29/11,2011,90.07,3.682,215.1363819,7.852,FALSE,1764133.09,A,202307,237,NA,NA,NA,NA,NA
261,2,8/5/11,2011,93.34,3.684,215.1978515,7.852,FALSE,1923957.09,A,202307,244,NA,NA,NA,NA,NA
262,2,8/12/11,2011,91.58,3.638,215.2593211,7.852,FALSE,1917520.99,A,202307,251,NA,NA,NA,NA,NA
263,2,8/19/11,2011,89.86,3.554,215.3229307,7.852,FALSE,2000940.67,A,202307,258,NA,NA,NA,NA,NA
264,2,8/26/11,2011,90.45,3.523,215.386897,7.852,FALSE,1912791.09,A,202307,265,NA,NA,NA,NA,NA
265,2,9/2/11,2011,89.64,3.533,215.4508632,7.852,FALSE,1910092.37,A,202307,272,NA,NA,NA,NA,NA
266,2,9/9/11,2011,77.97,3.546,215.5148295,7.852,TRUE,2010216.49,A,202307,279,NA,NA,NA,NA,NA
267,2,9/16/11,2011,78.85,3.526,215.6944378,7.852,FALSE,1962924.3,A,202307,286,NA,NA,NA,NA,NA
268,2,9/23/11,2011,75.58,3.467,216.0282356,7.852,FALSE,1887733.21,A,202307,293,NA,NA,NA,NA,NA
269,2,9/30/11,2011,78.14,3.355,216.3620333,7.852,FALSE,1881046.12,A,202307,300,NA,NA,NA,NA,NA
270,2,10/7/11,2011,69.92,3.285,216.6958311,7.441,FALSE,2041507.4,A,202307,307,NA,NA,NA,NA,NA
271,2,10/14/11,2011,71.67,3.274,217.0048261,7.441,FALSE,1830075.13,A,202307,314,NA,NA,NA,NA,NA
272,2,10/21/11,2011,64.53,3.353,217.1650042,7.441,FALSE,1819666.46,A,202307,321,NA,NA,NA,NA,NA
273,2,10/28/11,2011,65.87,3.372,217.3251824,7.441,FALSE,1757923.88,A,202307,328,NA,NA,NA,NA,NA
274,2,11/4/11,2011,55.53,3.332,217.4853605,7.441,FALSE,1946104.64,A,202307,335,NA,NA,NA,NA,NA
275,2,11/11/11,2011,59.33,3.297,217.6455387,7.441,FALSE,1866719.96,A,202307,342,10797.64,20445,443.32,4754.07,4787.16
276,2,11/18/11,2011,62.01,3.308,217.8670218,7.441,FALSE,1928016.01,A,202307,349,6490.92,1217.76,152.12,873.82,7656.42
277,2,11/25/11,2011,56.36,3.236,218.1130269,7.441,TRUE,1876788.15,A,202307,356,919.71,62,77451.26,23,1589.43
278,2,12/2/11,2011,48.74,3.172,218.3590319,7.441,FALSE,1947083.3,A,202307,363,8010.99,83.47,1897.27,4444,28238.93
279,2,12/9/11,2011,41.76,3.158,218.605037,7.441,FALSE,1898777.07,A,202307,370,11472.59,40,306.43,4160.55,8899.08
280,2,12/16/11,2011,50.13,3.159,218.8217928,7.441,FALSE,1814806.63,A,202307,377,4908.83,61.03,341.49,469.8,4744.27
281,2,12/23/11,2011,46.66,3.112,218.9995495,7.441,FALSE,1829415.67,A,202307,384,2971.04,15.18,1501.75,88.76,6437.61
282,2,12/30/11,2011,44.57,3.129,219.1773063,7.441,TRUE,1746470.56,A,202307,391,8321.44,92523.94,139.53,1515.4,3027.69
283,2,1/6/12,2012,46.75,3.157,219.355063,7.057,FALSE,1998321.04,A,202307,-331,5886.72,37454.29,121.16,2388.92,7103.97
284,2,1/13/12,2012,45.99,3.261,219.5328198,7.057,FALSE,1900745.13,A,202307,-324,4414.72,12092.63,98.38,708.18,4245.6
285,2,1/20/12,2012,51.7,3.268,219.6258417,7.057,FALSE,1847990.41,A,202307,-317,6552.26,4355.69,105.97,1703.1,3376.03
286,2,1/27/12,2012,50.5,3.29,219.7188636,7.057,FALSE,1834458.35,A,202307,-310,1920.15,1507.56,86.09,43.4,2613.53
287,2,2/3/12,2012,55.21,3.36,219.8118854,7.057,FALSE,461622.22,B,37392,-303,75149.79,3818.85,221.4,48159.86,7423.61
288,2,2/10/12,2012,46.98,3.409,219.9049073,7.057,TRUE,420728.96,B,37392,-296,13510.89,6674.42,94.07,14114.9,9577.83
289,2,2/17/12,2012,43.82,3.51,220.0651993,7.057,FALSE,421642.19,B,37392,-289,13942.54,14273.24,15.76,4927.14,6650.08
290,2,2/24/12,2012,54.63,3.555,220.275944,7.057,FALSE,407204.86,B,37392,-282,13048.36,12059.1,10.2,5299.73,10380.03
291,2,3/2/12,2012,58.79,3.63,220.4866886,7.057,FALSE,415202.04,B,37392,-275,23901.27,2144.7,9,9799.63,4929.53
292,2,3/9/12,2012,57.11,3.669,220.6974332,7.057,FALSE,384200.69,B,37392,-268,11784.91,368.32,3,2498.17,7746
293,2,3/16/12,2012,63.68,3.734,220.8498468,7.057,FALSE,375328.59,B,37392,-261,5965.99,230.42,3,2650.77,2073.81
294,2,3/23/12,2012,64.01,3.787,220.9244858,7.057,FALSE,359949.27,B,37392,-254,6008.98,139.93,6.63,1650.49,5263.08
295,2,3/30/12,2012,66.83,3.845,220.9991248,7.057,FALSE,423294.4,B,37392,-247,14369.3,164.77,17,1017.31,3470.49
296,2,4/6/12,2012,68.43,3.891,221.0737638,6.891,FALSE,415870.28,B,37392,-240,12132.59,1.3,32.58,4874.69,5535.13
297,2,4/13/12,2012,68.08,3.891,221.1484028,6.891,FALSE,354993.26,B,37392,-233,8994.04,6573.08,20.21,4162.2,1966.38
298,2,4/20/12,2012,65.69,3.877,221.2021074,6.891,FALSE,339976.65,B,37392,-226,7311.02,2236.2,33.53,878.07,4080.32
299,2,4/27/12,2012,67.2,3.814,221.255812,6.891,FALSE,361248.39,B,37392,-219,3076.68,NA,38.32,108.71,2708.9
300,2,5/4/12,2012,76.73,3.749,221.3095166,6.891,FALSE,399323.86,B,37392,-212,23731.47,NA,78.09,7931.42,4443.52
301,2,5/11/12,2012,73.87,3.688,221.3632212,6.891,FALSE,384357.94,B,37392,-205,16519.5,NA,117.38,5131.02,3634.25
302,2,5/18/12,2012,71.27,3.63,221.380331,6.891,FALSE,343763.17,B,37392,-198,9262.12,NA,42.67,3694.8,4612.01
303,2,5/25/12,2012,78.19,3.561,221.3828029,6.891,FALSE,350089.23,B,37392,-191,10701.32,NA,1030.53,3595.04,14920.27
304,2,6/1/12,2012,78.38,3.501,221.3852748,6.891,FALSE,396968.8,B,37392,-184,13091.33,21,245.37,2993.15,5521.72
305,2,6/8/12,2012,78.69,3.452,221.3877467,6.891,FALSE,355017.09,B,37392,-177,12162.04,463.6,78.39,3610.78,10877.64
306,2,6/15/12,2012,80.56,3.393,221.4009901,6.891,FALSE,364076.85,B,37392,-170,8573.41,195,0.19,4455.38,5288.61
307,2,6/22/12,2012,81.04,3.346,221.4411622,6.891,FALSE,357346.48,B,37392,-163,12126.02,314,60.99,6058.6,36430.33
308,2,6/29/12,2012,86.32,3.286,221.4813343,6.891,FALSE,381151.72,B,37392,-156,8495.34,275.8,NA,1935.16,5686.13
309,2,7/6/12,2012,84.2,3.227,221.5215064,6.565,FALSE,349214.18,B,37392,-149,12355.5,295.05,100.15,6720.4,5506.53
310,2,7/13/12,2012,80.17,3.256,221.5616784,6.565,FALSE,352728.78,B,37392,-142,8354.65,342.25,20.53,5674.44,5012.22
311,2,7/20/12,2012,83.23,3.311,221.5701123,6.565,FALSE,352864.49,B,37392,-135,6961.58,241.2,24.97,3401.36,2453.42
312,2,7/27/12,2012,86.37,3.407,221.5785461,6.565,FALSE,347955.05,B,37392,-128,6999.14,197.72,2.53,6319.33,5007.01
313,2,8/3/12,2012,90.22,3.417,221.5869799,6.565,FALSE,402635.76,B,37392,-121,27650.68,164.58,43.02,21801.9,6652.98
314,2,8/10/12,2012,88.55,3.494,221.5954138,6.565,FALSE,339597.38,B,37392,-114,5554.54,142.3,13.43,4187.43,5286.19
315,2,8/17/12,2012,84.79,3.571,221.6751459,6.565,FALSE,351728.21,B,37392,-107,4774.16,330.78,10.53,4253.28,4927.26
316,2,8/24/12,2012,76.91,3.62,221.8083518,6.565,FALSE,362134.09,B,37392,-100,4759.7,211.38,6.62,2972.88,5102.26
317,2,8/31/12,2012,82.64,3.638,221.9415576,6.565,FALSE,366473.97,B,37392,-93,17500.26,73.22,21.38,12878.62,4756.5
318,2,9/7/12,2012,87.65,3.73,222.0747635,6.565,TRUE,352260.97,B,37392,-86,10658.86,149.28,60.97,2920.9,3275.57
319,2,9/14/12,2012,75.88,3.717,222.2174395,6.565,FALSE,363064.64,B,37392,-79,8325.93,NA,37.32,1808.69,9314.55
320,2,9/21/12,2012,71.09,3.721,222.4169362,6.565,FALSE,355626.87,B,37392,-72,6707.94,3.82,15.55,1001.42,7607.94
321,2,9/28/12,2012,79.45,3.666,222.6164329,6.565,FALSE,358784.1,B,37392,-65,7106.05,1.91,1.65,1549.1,3946.03
322,2,10/5/12,2012,70.27,3.617,222.8159296,6.17,FALSE,395107.35,B,37392,-58,6037.76,NA,10.04,3027.37,3853.4
323,2,10/12/12,2012,60.97,3.601,223.0154263,6.17,FALSE,345584.39,B,37392,-51,2145.5,NA,33.31,586.83,10421.01
324,2,10/19/12,2012,68.08,3.594,223.0598077,6.17,FALSE,348895.98,B,37392,-44,4461.89,NA,1.14,1579.67,2642.29
325,2,10/26/12,2012,69.79,3.506,223.0783366,6.17,FALSE,348591.74,B,37392,-37,6152.59,129.77,200,272.29,2924.15
326,2,11/2/12,2012,56.4,3.386,223.0968655,6.17,FALSE,423175.56,B,37392,-30,9585.99,6181.03,32.4,1571.2,4510.08
327,2,11/9/12,2012,61.9,3.314,223.1153944,6.17,FALSE,386635.03,B,37392,-23,9497.69,2711.51,109.45,7185.16,6480.49
328,2,11/16/12,2012,52.72,3.252,223.1469028,6.17,FALSE,372545.32,B,37392,-16,26925.38,285.03,101.44,2014.28,8732.45
329,2,11/23/12,2012,58.06,3.211,223.1957173,6.17,TRUE,565567.84,B,37392,-9,2280.54,2.49,105146.3,927.97,1253.85
330,2,11/30/12,2012,52.64,3.207,223.2445318,6.17,FALSE,476420.77,B,37392,-2,4764.84,NA,4748.06,200.48,6088.49
331,2,12/7/12,2012,64.19,3.198,223.2933463,6.17,FALSE,467642.03,B,37392,5,7303.66,NA,460.32,2352.61,14872.79
332,2,12/14/12,2012,47.69,3.168,223.3523969,6.17,FALSE,498159.39,B,37392,12,5550.46,NA,50,871.41,2419.54
333,2,12/21/12,2012,55.14,3.098,223.4728642,6.17,FALSE,605990.41,B,37392,19,5692.66,248.76,312.92,594.17,2167.73
334,2,12/28/12,2012,41.56,3.108,223.5933316,6.17,TRUE,382677.76,B,37392,26,13194.12,56549.69,377.76,115.89,3479.8
335,2,1/4/13,2013,39.12,3.161,223.7137989,6.237,FALSE,378241.34,B,37392,-851,2045.13,34381.53,26.36,159.76,3863.31
336,2,1/11/13,2013,47.42,3.243,223.8342663,6.237,FALSE,381061.1,B,37392,-844,6722.95,12098.17,13.68,1067.36,5383.2
337,2,1/18/13,2013,40.98,3.237,223.86882,6.237,FALSE,350876.7,B,37392,-837,3737.16,3047.9,9.26,49.14,2758.1
338,2,1/25/13,2013,51.33,3.227,223.8690083,6.237,FALSE,364866.24,B,37392,-830,1599.61,1605.81,0.6,161.21,1963.72
339,2,2/1/13,2013,54.75,3.244,223.8691966,6.237,FALSE,438516.53,B,37392,-823,13078.9,1642.02,545.2,12725.35,5002.74
340,2,2/8/13,2013,56.08,3.417,223.8693849,6.237,TRUE,430526.21,B,37392,-816,63622.34,687.56,358.29,44824.98,8167.67
341,2,2/15/13,2013,48.92,3.475,223.9106714,6.237,FALSE,432782.1,B,37392,-809,16105.39,6019.52,11.33,5982.79,7043.58
342,2,2/22/13,2013,48.16,3.597,224.0547032,6.237,FALSE,397211.19,B,37392,-802,6907.35,4354.2,16.58,1054.97,3019.84
343,2,3/1/13,2013,46.08,3.711,224.198735,6.237,FALSE,437084.51,B,37392,-795,6023.68,439.6,4.4,56.86,4416.82
344,2,3/8/13,2013,51.12,3.658,224.3427668,6.237,FALSE,404753.3,B,37392,-788,24134.43,54.43,136.7,7235.69,6441.67
345,2,3/15/13,2013,55.14,3.622,224.469439,6.237,FALSE,392109.51,B,37392,-781,7640,NA,29.43,1461.6,1824.17
346,2,3/22/13,2013,59.97,3.611,224.5527121,6.237,FALSE,380683.67,B,37392,-774,11184.28,NA,853.3,3319.2,3870.64
347,2,3/29/13,2013,50.54,3.606,224.6359852,6.237,FALSE,374556.08,B,37392,-767,8248.47,NA,769.51,774.08,3513.62
348,2,4/5/13,2013,58.3,3.583,224.7192583,6.112,FALSE,384075.31,B,37392,-760,16944.64,4983.34,411.07,2378.92,3007.06
349,2,4/12/13,2013,61.23,3.529,224.8025314,6.112,FALSE,366250.69,B,37392,-753,10165.99,395.13,66.86,1537.62,3122.19
350,2,4/19/13,2013,67.05,3.451,224.8025314,6.112,FALSE,391860.04,B,37392,-746,6858.52,12.72,104.72,219.88,2640.86
351,2,4/26/13,2013,58.13,3.417,224.8025314,6.112,FALSE,367405.4,B,37392,-739,2782.18,11.92,146.45,461.83,2046.53
352,2,5/3/13,2013,65.26,3.386,224.6139,6.114651011,FALSE,413042.12,B,37392,-732,12613.71,21.98,120.42,4940.3,2407.24
353,2,5/10/13,2013,63.51,3.392,224.6328,6.11486059,FALSE,386312.68,B,37392,-725,7793.3,706.58,76.82,2788.92,35238.98
354,2,5/17/13,2013,70.55,3.454,224.558,6.116771729,FALSE,364603.13,B,37392,-718,6242.52,423.82,9.06,1470.25,4390.07
355,2,5/24/13,2013,76.83,3.494,224.4777,6.118682868,FALSE,369350.6,B,37392,-711,6252.19,358.76,1665.35,797.59,3837.1
356,2,5/31/13,2013,78.05,3.466,224.3974,6.120585145,FALSE,394507.84,B,37392,-704,2670.48,188.5,289.22,1258.68,1601.41
357,2,6/7/13,2013,76.2,3.439,224.3276,6.12065467,FALSE,391638.75,B,37392,-697,13644.9,900.33,221.4,8826.14,7275.75
358,2,6/14/13,2013,80.91,3.431,224.257,6.120724195,FALSE,403423.34,B,37392,-690,9784.1,548.27,674.6,2966.31,5282.33
359,2,6/21/13,2013,81.11,3.479,224.2182,6.12079372,FALSE,385520.71,B,37392,-683,7896.26,491.02,371.73,7426.29,3043.81
360,2,6/28/13,2013,85.37,3.495,224.1794,6.066355325,FALSE,368962.72,B,37392,-676,8638.45,2457.32,9,4713.2,9079.05
361,2,7/5/13,2013,79.48,3.422,224.1406,5.942176414,FALSE,395146.24,B,37392,-669,11651.46,4984.5,2024.67,15196.91,2862.06
362,2,7/12/13,2013,85.41,3.4,224.1243,5.942429191,FALSE,373454.33,B,37392,-662,7527.1,1244.78,84.18,2626.7,3881.66
363,2,7/19/13,2013,79.16,3.556,224.1242,5.942681968,FALSE,360617.37,B,37392,-655,3313.12,723.52,94.85,1224.91,2471.69
364,2,7/26/13,2013,83.17,3.62,224.124,5.942934745,FALSE,345381.29,B,37392,-648,1966.46,609.55,91,493.6,2416.2
365,3,2/5/10,2010,45.71,2.572,214.4248812,7.368,FALSE,409981.25,B,37392,707,NA,NA,NA,NA,NA
366,3,2/12/10,2010,47.93,2.548,214.5747916,7.368,TRUE,380376.85,B,37392,714,NA,NA,NA,NA,NA
367,3,2/19/10,2010,47.07,2.514,214.6198868,7.368,FALSE,379716.91,B,37392,721,NA,NA,NA,NA,NA
368,3,2/26/10,2010,52.05,2.561,214.6475127,7.368,FALSE,366367.55,B,37392,728,NA,NA,NA,NA,NA
369,3,3/5/10,2010,53.04,2.625,214.6751386,7.368,FALSE,375988.69,B,37392,735,NA,NA,NA,NA,NA
370,3,3/12/10,2010,63.08,2.667,214.7027646,7.368,FALSE,377347.49,B,37392,742,NA,NA,NA,NA,NA
371,3,3/19/10,2010,60.42,2.72,214.5301219,7.368,FALSE,375629.51,B,37392,749,NA,NA,NA,NA,NA
372,3,3/26/10,2010,57.06,2.732,214.3241011,7.368,FALSE,365248.94,B,37392,756,NA,NA,NA,NA,NA
373,3,4/2/10,2010,65.56,2.719,214.1180803,7.343,FALSE,368477.93,B,37392,763,NA,NA,NA,NA,NA
374,3,4/9/10,2010,68,2.77,213.9120595,7.343,FALSE,403342.4,B,37392,770,NA,NA,NA,NA,NA
375,3,4/16/10,2010,66.98,2.808,213.7726889,7.343,FALSE,368282.57,B,37392,777,NA,NA,NA,NA,NA
376,3,4/23/10,2010,67.87,2.795,213.7221852,7.343,FALSE,394976.36,B,37392,784,NA,NA,NA,NA,NA
377,3,4/30/10,2010,70.24,2.78,213.6716815,7.343,FALSE,389540.62,B,37392,791,NA,NA,NA,NA,NA
378,3,5/7/10,2010,73.47,2.835,213.6211778,7.343,FALSE,459443.22,B,37392,798,NA,NA,NA,NA,NA
379,3,5/14/10,2010,77.18,2.854,213.6196139,7.343,FALSE,407764.25,B,37392,805,NA,NA,NA,NA,NA
380,3,5/21/10,2010,75.81,2.826,213.9116886,7.343,FALSE,398838.97,B,37392,812,NA,NA,NA,NA,NA
381,3,5/28/10,2010,78.6,2.759,214.2037634,7.343,FALSE,556925.19,B,37392,819,NA,NA,NA,NA,NA
382,3,6/4/10,2010,78.53,2.705,214.4958382,7.343,FALSE,472511.32,B,37392,826,NA,NA,NA,NA,NA
383,3,6/11/10,2010,82.1,2.668,214.787913,7.343,FALSE,468772.8,B,37392,833,NA,NA,NA,NA,NA
384,3,6/18/10,2010,83.52,2.637,214.7858259,7.343,FALSE,510747.62,B,37392,840,NA,NA,NA,NA,NA
385,3,6/25/10,2010,83.79,2.653,214.6660741,7.343,FALSE,551221.21,B,37392,847,NA,NA,NA,NA,NA
386,3,7/2/10,2010,82.2,2.669,214.5463222,7.346,FALSE,410553.88,B,37392,854,NA,NA,NA,NA,NA
387,3,7/9/10,2010,81.75,2.642,214.4265704,7.346,FALSE,398178.21,B,37392,861,NA,NA,NA,NA,NA
388,3,7/16/10,2010,84.32,2.623,214.4176476,7.346,FALSE,367438.62,B,37392,868,NA,NA,NA,NA,NA
389,3,7/23/10,2010,83.32,2.608,214.5564968,7.346,FALSE,365818.61,B,37392,875,NA,NA,NA,NA,NA
390,3,7/30/10,2010,82.04,2.64,214.695346,7.346,FALSE,349518.1,B,37392,882,NA,NA,NA,NA,NA
391,3,8/6/10,2010,85.13,2.627,214.8341952,7.346,FALSE,424960.66,B,37392,889,NA,NA,NA,NA,NA
392,3,8/13/10,2010,86.74,2.692,214.9730444,7.346,FALSE,473292.47,B,37392,896,NA,NA,NA,NA,NA
393,3,8/20/10,2010,88.02,2.664,214.9314191,7.346,FALSE,475591.08,B,37392,903,NA,NA,NA,NA,NA
394,3,8/27/10,2010,86.15,2.619,214.8897938,7.346,FALSE,418925.47,B,37392,910,NA,NA,NA,NA,NA
395,3,9/3/10,2010,84.16,2.577,214.8481685,7.346,FALSE,469752.56,B,37392,917,NA,NA,NA,NA,NA
396,3,9/10/10,2010,80.84,2.565,214.8065431,7.346,TRUE,445162.05,B,37392,924,NA,NA,NA,NA,NA
397,3,9/17/10,2010,82.36,2.582,214.8322484,7.346,FALSE,411775.8,B,37392,931,NA,NA,NA,NA,NA
398,3,9/24/10,2010,76.9,2.624,214.9084516,7.346,FALSE,413907.25,B,37392,938,NA,NA,NA,NA,NA
399,3,10/1/10,2010,73.6,2.603,214.9846548,7.564,FALSE,407488.84,B,37392,945,NA,NA,NA,NA,NA
400,3,10/8/10,2010,66.99,2.633,215.060858,7.564,FALSE,503232.13,B,37392,952,NA,NA,NA,NA,NA
401,3,10/15/10,2010,69.71,2.72,215.1293114,7.564,FALSE,420789.74,B,37392,959,NA,NA,NA,NA,NA
402,3,10/22/10,2010,71.64,2.725,215.17839,7.564,FALSE,434822.13,B,37392,966,NA,NA,NA,NA,NA
403,3,10/29/10,2010,72.04,2.716,215.2274686,7.564,FALSE,394616.11,B,37392,973,NA,NA,NA,NA,NA
404,3,11/5/10,2010,62.94,2.689,215.2765472,7.564,FALSE,439913.57,B,37392,980,NA,NA,NA,NA,NA
405,3,11/12/10,2010,62.79,2.728,215.3256258,7.564,FALSE,431985.36,B,37392,987,NA,NA,NA,NA,NA
406,3,11/19/10,2010,57.72,2.771,215.2074519,7.564,FALSE,418112.76,B,37392,994,NA,NA,NA,NA,NA
407,3,11/26/10,2010,68.71,2.735,215.0614025,7.564,TRUE,413701.29,B,37392,1001,NA,NA,NA,NA,NA
408,3,12/3/10,2010,53.76,2.708,214.9153531,7.564,FALSE,432268.53,B,37392,1008,NA,NA,NA,NA,NA
409,3,12/10/10,2010,51.13,2.843,214.7693037,7.564,FALSE,446336.8,B,37392,1015,NA,NA,NA,NA,NA
410,3,12/17/10,2010,52.2,2.869,214.704919,7.564,FALSE,442074.79,B,37392,1022,NA,NA,NA,NA,NA
411,3,12/24/10,2010,57.16,2.886,214.7017828,7.564,FALSE,419497.95,B,37392,1029,NA,NA,NA,NA,NA
